Offender_isMale,Offender_ethnicAppearance,Offender_Age,DASH_Assessment,AccHowKnown,Known 1,Known 2,ProceedingsType,Previous_Crimes,Crimes in pre 1,Previous_DV,DV in Pre 1
0,2,34.19324,1,2,1,1,0,34.19324,0,34.19324,0
0,3,34.837376,0,1,0,1,0,34.837376,0,34.837376,0
0,6,31.0,1,0,0,0,0,31.0,1,31.0,0
0,2,72.85701,0,5,0,0,0,72.85701,0,72.85701,0
0,3,56.198082,1,2,1,1,0,56.198082,0,56.198082,0
0,6,32.0,0,1,0,1,0,32.0,0,32.0,0
0,5,41.0,1,1,0,1,0,41.0,0,41.0,0
0,6,38.32405,1,1,0,1,2,38.32405,0,38.32405,0
0,3,36.10963,0,3,0,1,0,36.10963,0,36.10963,0
0,6,18.765484,0,3,0,1,0,18.765484,0,18.765484,0
0,6,38.22471,0,1,0,1,0,38.22471,0,38.22471,0
0,6,37.69292,0,1,0,1,0,37.69292,0,37.69292,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,3,38.78052,0,1,0,1,3,38.78052,0,38.78052,0
0,3,37.941673,0,2,1,1,0,37.941673,0,37.941673,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,35.0,0,0,0,0,0,35.0,0,35.0,0
0,5,48.74563,0,0,0,0,0,48.74563,0,48.74563,0
0,6,69.111435,0,4,1,1,0,69.111435,0,69.111435,0
0,3,35.0,0,1,0,1,2,35.0,0,35.0,0
0,3,34.0,1,1,0,0,0,34.0,1,34.0,0
0,2,65.30171,0,2,1,1,0,65.30171,0,65.30171,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,3,24.705393,0,0,0,0,0,24.705393,1,24.705393,0
0,2,32.0,0,1,0,1,0,32.0,0,32.0,0
0,2,44.760254,0,2,1,1,0,44.760254,0,44.760254,0
0,3,42.244698,0,1,0,1,0,42.244698,0,42.244698,0
0,2,31.511408,0,2,1,1,0,31.511408,0,31.511408,0
0,6,47.62652,1,2,1,1,0,47.62652,0,47.62652,0
0,8,40.459908,1,7,1,0,0,40.459908,0,40.459908,0
0,3,30.302055,1,2,1,1,0,30.302055,0,30.302055,0
0,6,54.844563,0,1,0,1,0,54.844563,0,54.844563,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,2,52.0,0,2,1,1,1,52.0,0,52.0,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,7,45.84872,2,3,0,1,5,45.84872,0,45.84872,0
0,2,28.833485,1,0,0,0,0,28.833485,0,28.833485,0
0,2,28.697407,0,1,0,1,0,28.697407,0,28.697407,0
0,3,25.157534,0,0,0,0,0,25.157534,0,25.157534,0
0,6,50.94088,1,1,0,0,0,50.94088,0,50.94088,0
0,3,37.929028,0,2,1,1,0,37.929028,0,37.929028,0
0,3,43.0,0,0,0,0,0,43.0,0,43.0,0
0,6,42.0,1,6,0,0,2,42.0,0,42.0,0
0,3,34.081863,1,1,0,1,0,34.081863,0,34.081863,0
0,2,52.0,0,2,1,1,2,52.0,0,52.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,2,40.0,0,1,0,1,0,40.0,0,40.0,0
0,6,65.710846,0,2,1,1,0,65.710846,0,65.710846,0
0,6,51.353443,0,1,0,1,0,51.353443,0,51.353443,0
0,3,56.887596,1,2,1,1,0,56.887596,0,56.887596,0
0,6,18.933182,0,3,0,1,0,18.933182,0,18.933182,0
0,2,49.33266,0,5,1,0,0,49.33266,0,49.33266,0
0,6,32.760296,0,1,0,1,0,32.760296,0,32.760296,0
0,3,38.0,0,1,0,1,0,38.0,0,38.0,0
0,5,40.0,1,3,0,1,0,40.0,0,40.0,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,7,43.0,0,2,1,1,0,43.0,0,43.0,0
0,6,50.20225,0,1,0,1,0,50.20225,0,50.20225,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,7,22.384533,1,2,1,1,0,22.384533,0,22.384533,0
0,6,22.620333,0,4,0,1,0,22.620333,0,22.620333,0
0,6,48.573116,0,0,0,0,0,48.573116,0,48.573116,0
0,6,50.36567,1,0,0,0,0,50.36567,0,50.36567,0
0,3,42.2573,0,0,0,0,0,42.2573,0,42.2573,0
0,3,19.749279,1,0,0,0,0,19.749279,0,19.749279,0
0,6,53.651566,0,1,0,1,0,53.651566,0,53.651566,0
0,4,78.085495,0,3,1,1,0,78.085495,0,78.085495,0
1,6,24.0,1,3,0,0,0,24.0,0,24.0,0
0,2,34.153538,1,2,1,1,0,34.153538,0,34.153538,0
0,2,34.941795,0,1,0,1,5,34.941795,0,34.941795,0
0,6,68.15252,0,2,1,1,0,68.15252,0,68.15252,0
0,3,50.01075,1,2,1,1,0,50.01075,0,50.01075,0
0,4,57.0,1,1,0,1,0,57.0,0,57.0,0
0,5,40.0,1,3,0,1,0,40.0,0,40.0,0
0,3,30.773512,1,2,1,1,0,30.773512,0,30.773512,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,42.40793,0,1,0,1,0,42.40793,0,42.40793,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,6,40.0,1,4,0,1,0,40.0,0,40.0,0
0,2,20.255272,0,1,0,1,0,20.255272,0,20.255272,0
0,6,36.407185,0,0,0,0,0,36.407185,0,36.407185,0
0,6,37.964046,0,0,0,0,0,37.964046,0,37.964046,0
0,3,24.20513,0,0,0,0,0,24.20513,1,24.20513,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,2,34.0,0,0,0,0,0,34.0,0,34.0,0
0,2,49.81866,1,6,1,0,0,49.81866,0,49.81866,0
0,3,52.06879,0,1,0,1,2,52.06879,0,52.06879,0
0,6,30.295906,0,9,1,0,0,30.295906,0,30.295906,0
1,6,44.317326,1,6,1,1,0,44.317326,0,44.317326,0
0,3,19.493582,1,0,0,0,0,19.493582,0,19.493582,0
0,3,29.868488,1,1,0,0,0,29.868488,1,29.868488,0
0,3,22.932756,0,1,0,1,0,22.932756,0,22.932756,0
0,3,21.0,1,1,0,1,0,21.0,0,21.0,0
0,2,31.965727,0,2,1,1,0,31.965727,0,31.965727,0
0,6,24.0,1,3,0,1,0,24.0,0,24.0,0
0,3,52.17292,0,1,0,1,2,52.17292,0,52.17292,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,3,30.725367,0,2,1,1,0,30.725367,0,30.725367,0
0,6,33.803925,0,0,0,0,0,33.803925,0,33.803925,0
0,2,66.38482,1,2,1,1,0,66.38482,0,66.38482,0
0,3,37.268894,0,2,1,1,0,37.268894,0,37.268894,0
0,6,34.0,0,0,0,0,0,34.0,1,34.0,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,6,48.747894,0,0,0,0,0,48.747894,0,48.747894,0
0,5,38.0,0,1,0,1,0,38.0,0,38.0,0
0,2,45.166824,0,2,1,1,0,45.166824,0,45.166824,0
1,5,19.0,1,4,0,1,0,19.0,0,19.0,0
0,2,20.733767,1,0,0,0,0,20.733767,0,20.733767,0
0,2,40.0,1,2,1,1,0,40.0,0,40.0,0
0,6,51.406933,0,1,0,1,1,51.406933,0,51.406933,0
0,6,36.96552,0,0,0,0,0,36.96552,0,36.96552,0
0,2,52.0,0,2,1,1,1,52.0,0,52.0,0
1,6,22.885536,2,3,0,0,0,22.885536,0,22.885536,0
0,3,34.561756,0,0,0,0,0,34.561756,0,34.561756,0
1,6,24.0,1,4,0,1,0,24.0,0,24.0,0
0,3,34.0,2,1,0,1,0,34.0,0,34.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,6,41.489315,1,1,0,0,0,41.489315,0,41.489315,0
0,2,34.0,1,1,0,1,0,34.0,1,34.0,0
0,5,48.256832,1,6,1,0,0,48.256832,0,48.256832,0
0,6,61.046608,0,8,1,0,0,61.046608,0,61.046608,0
0,6,46.634163,1,6,1,0,0,46.634163,0,46.634163,0
0,2,28.123526,1,1,0,0,0,28.123526,0,28.123526,0
0,5,67.60171,1,3,0,1,0,67.60171,0,67.60171,0
0,2,28.726479,1,0,0,0,0,28.726479,0,28.726479,0
0,6,36.25045,0,0,0,0,0,36.25045,0,36.25045,0
0,6,56.444153,0,1,0,1,0,56.444153,0,56.444153,0
0,6,38.0,0,1,0,1,1,38.0,0,38.0,0
0,6,23.663746,1,3,0,1,0,23.663746,0,23.663746,0
0,2,21.735117,1,0,0,0,2,21.735117,0,21.735117,0
0,3,21.636995,1,0,0,0,1,21.636995,0,21.636995,0
0,6,50.581432,0,1,0,1,1,50.581432,0,50.581432,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,5,27.59832,0,1,0,1,0,27.59832,0,27.59832,0
0,6,42.0,1,3,0,0,0,42.0,0,42.0,0
0,3,40.47216,0,2,1,1,0,40.47216,0,40.47216,0
1,5,19.0,2,4,0,1,0,19.0,0,19.0,0
1,7,42.025322,1,3,0,0,0,42.025322,0,42.025322,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,6,65.10797,0,2,1,1,0,65.10797,0,65.10797,0
0,3,31.424788,0,1,0,0,1,31.424788,0,31.424788,0
0,6,33.579903,0,4,1,0,0,33.579903,0,33.579903,0
0,2,33.81881,0,1,0,1,0,33.81881,0,33.81881,0
0,3,55.77889,1,2,1,1,0,55.77889,0,55.77889,0
0,2,72.95704,0,5,0,0,0,72.95704,0,72.95704,0
0,3,21.88892,1,1,0,1,2,21.88892,0,21.88892,0
0,5,34.0,2,1,0,1,2,34.0,0,34.0,0
0,7,41.215927,1,7,1,0,1,41.215927,0,41.215927,0
0,2,20.814974,0,1,0,1,0,20.814974,0,20.814974,0
0,3,29.09305,1,0,0,0,0,29.09305,0,29.09305,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,3,22.029427,0,1,0,1,0,22.029427,0,22.029427,0
0,6,23.220875,1,2,1,1,0,23.220875,0,23.220875,0
0,3,21.963425,1,1,0,1,2,21.963425,0,21.963425,0
0,6,30.834747,1,0,0,0,0,30.834747,0,30.834747,0
1,2,34.0,1,3,0,0,0,34.0,1,34.0,0
0,4,54.8759,0,1,0,1,0,54.8759,0,54.8759,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,34.822174,0,0,0,0,0,34.822174,0,34.822174,0
0,2,45.05083,0,2,1,1,0,45.05083,0,45.05083,0
0,3,38.0,0,2,1,1,0,38.0,0,38.0,0
0,3,30.263092,1,0,0,0,0,30.263092,0,30.263092,0
0,4,56.619225,1,1,0,1,0,56.619225,0,56.619225,0
0,3,49.66809,1,3,1,1,0,49.66809,0,49.66809,0
0,3,28.708492,0,1,0,1,1,28.708492,0,28.708492,0
0,3,20.678724,1,1,0,1,0,20.678724,0,20.678724,0
0,6,46.089645,1,1,0,1,2,46.089645,0,46.089645,0
0,6,37.092888,0,1,0,1,0,37.092888,0,37.092888,0
0,6,46.0,2,3,0,1,5,46.0,0,46.0,0
1,5,19.0,2,4,0,1,0,19.0,0,19.0,0
0,5,36.34186,0,0,0,0,0,36.34186,0,36.34186,0
0,3,40.24162,0,2,1,1,0,40.24162,0,40.24162,0
0,2,39.628536,0,0,0,0,0,39.628536,0,39.628536,0
0,6,69.165764,0,4,1,1,0,69.165764,0,69.165764,0
0,6,35.0,0,0,0,0,0,35.0,0,35.0,0
0,3,25.237902,0,0,0,0,0,25.237902,0,25.237902,0
0,6,36.0,0,0,0,0,0,36.0,0,36.0,0
0,2,52.043552,0,1,0,1,0,52.043552,0,52.043552,0
0,5,20.423468,0,0,0,0,0,20.423468,0,20.423468,0
0,3,37.290836,0,2,1,1,0,37.290836,0,37.290836,0
0,7,45.0,0,0,0,0,0,45.0,0,45.0,0
0,6,33.248512,1,1,0,1,0,33.248512,0,33.248512,0
1,2,72.27209,0,6,1,1,0,72.27209,0,72.27209,0
0,8,40.085472,1,6,1,0,0,40.085472,0,40.085472,0
0,3,52.837234,0,0,0,0,0,52.837234,0,52.837234,0
0,6,60.958656,0,7,1,0,0,60.958656,0,60.958656,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,2,40.0,1,1,0,0,0,40.0,0,40.0,0
0,6,34.0,0,1,0,1,0,34.0,0,34.0,0
0,3,54.433105,0,1,0,0,0,54.433105,0,54.433105,0
0,6,30.623829,0,9,1,0,0,30.623829,0,30.623829,0
0,2,20.479961,0,1,0,1,0,20.479961,0,20.479961,0
0,3,34.86486,1,1,0,1,0,34.86486,0,34.86486,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,3,34.0,0,1,0,0,0,34.0,1,34.0,1
1,6,69.41461,0,5,0,1,0,69.41461,0,69.41461,0
0,3,30.461304,1,0,0,0,0,30.461304,0,30.461304,0
1,6,25.00955,1,6,0,1,0,25.00955,0,25.00955,0
0,3,38.545185,0,1,0,1,1,38.545185,0,38.545185,0
0,3,52.59742,0,0,0,0,1,52.59742,0,52.59742,0
0,3,32.0,0,1,0,1,0,32.0,0,32.0,0
0,6,35.0,0,1,0,0,0,35.0,0,35.0,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,2,28.35351,0,1,0,1,0,28.35351,0,28.35351,0
0,6,46.0,2,2,0,1,4,46.0,0,46.0,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,3,34.0,2,1,0,0,0,34.0,0,34.0,0
0,2,50.151527,1,6,1,0,0,50.151527,0,50.151527,0
0,6,33.74238,0,1,0,1,0,33.74238,0,33.74238,0
0,3,24.263506,0,0,0,0,0,24.263506,0,24.263506,0
0,3,25.165194,0,0,0,0,0,25.165194,0,25.165194,0
0,3,34.152794,0,1,0,1,0,34.152794,0,34.152794,0
0,6,53.834217,0,1,0,1,0,53.834217,0,53.834217,0
1,6,24.0,1,3,0,0,0,24.0,0,24.0,0
0,6,70.53725,0,3,1,1,0,70.53725,0,70.53725,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,19.510883,1,0,0,0,0,19.510883,0,19.510883,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,51.74118,0,1,0,1,0,51.74118,0,51.74118,0
0,3,35.0,0,1,0,1,2,35.0,0,35.0,0
0,5,36.46985,0,0,0,0,0,36.46985,0,36.46985,0
1,6,27.0,0,9,0,1,0,27.0,0,27.0,0
0,2,39.833076,0,0,0,0,0,39.833076,0,39.833076,0
0,3,53.57041,0,0,0,0,0,53.57041,0,53.57041,0
0,3,50.0,1,1,0,1,0,50.0,0,50.0,0
1,3,72.04273,0,6,1,1,0,72.04273,0,72.04273,0
0,6,33.865658,0,0,0,0,0,33.865658,0,33.865658,0
0,5,30.0,0,8,1,1,0,30.0,0,30.0,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,6,40.951523,1,1,0,1,0,40.951523,0,40.951523,0
0,3,52.42127,0,1,0,1,1,52.42127,0,52.42127,0
0,6,43.0,0,1,0,0,0,43.0,0,43.0,0
0,3,71.9902,0,0,0,0,0,71.9902,0,71.9902,0
0,6,39.0,0,1,0,0,0,39.0,0,39.0,0
0,7,60.817696,1,6,1,0,0,60.817696,0,60.817696,0
0,3,32.996758,0,1,0,1,0,32.996758,0,32.996758,0
0,6,42.882534,0,9,1,0,0,42.882534,0,42.882534,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,5,36.279873,0,0,0,0,0,36.279873,0,36.279873,0
0,3,43.062454,0,1,0,1,0,43.062454,0,43.062454,0
0,6,36.30253,0,1,0,1,0,36.30253,0,36.30253,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,3,41.76961,0,1,0,1,0,41.76961,0,41.76961,0
0,4,53.488907,0,0,0,0,0,53.488907,0,53.488907,0
0,4,34.38483,2,1,0,1,6,34.38483,0,34.38483,0
0,3,43.0,1,0,0,0,0,43.0,0,43.0,0
0,2,32.0,0,1,0,0,1,32.0,0,32.0,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,6,39.836826,1,3,0,1,0,39.836826,0,39.836826,0
0,8,41.940834,1,6,1,0,0,41.940834,0,41.940834,0
0,3,43.0,0,1,0,1,0,43.0,0,43.0,0
0,6,19.496206,0,0,0,0,0,19.496206,0,19.496206,0
0,2,32.832294,0,1,0,1,0,32.832294,0,32.832294,0
0,2,33.815834,0,1,0,1,5,33.815834,0,33.815834,0
0,6,42.0,1,6,0,0,2,42.0,0,42.0,0
0,3,66.51274,1,2,1,1,0,66.51274,0,66.51274,0
0,5,34.0,2,1,0,1,0,34.0,0,34.0,0
0,3,69.292534,1,0,0,0,2,69.292534,0,69.292534,0
0,6,36.394207,1,1,0,1,0,36.394207,0,36.394207,0
0,3,38.20093,0,1,0,1,0,38.20093,0,38.20093,0
0,4,57.0,1,1,0,1,0,57.0,0,57.0,0
0,3,17.0,2,0,0,0,1,17.0,0,17.0,0
0,2,20.829063,0,1,0,1,0,20.829063,0,20.829063,0
0,2,32.83553,0,1,0,1,0,32.83553,0,32.83553,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,2,34.45456,1,2,1,1,0,34.45456,0,34.45456,0
0,3,20.079311,1,0,0,0,0,20.079311,0,20.079311,0
0,5,67.70117,0,2,1,1,0,67.70117,0,67.70117,0
0,5,38.26633,0,1,0,1,3,38.26633,0,38.26633,0
0,5,59.974792,0,6,1,0,0,59.974792,0,59.974792,0
0,5,80.80009,0,2,1,1,0,80.80009,0,80.80009,0
0,5,48.0,0,2,1,1,0,48.0,0,48.0,0
0,2,40.0,1,1,0,0,0,40.0,0,40.0,0
0,5,39.005173,0,0,0,0,0,39.005173,0,39.005173,0
0,6,37.0,0,0,0,0,0,37.0,0,37.0,0
0,6,38.605087,0,1,0,1,1,38.605087,0,38.605087,0
0,6,60.910633,0,8,1,0,0,60.910633,0,60.910633,0
0,3,32.007076,0,1,0,1,0,32.007076,0,32.007076,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,2,72.74952,0,4,0,0,0,72.74952,0,72.74952,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,5,48.0,0,1,0,1,0,48.0,0,48.0,0
0,6,42.426247,0,8,1,0,1,42.426247,0,42.426247,0
0,3,21.0,1,0,0,0,0,21.0,0,21.0,0
0,2,38.04687,0,1,0,0,0,38.04687,0,38.04687,0
0,7,84.15585,0,2,1,1,0,84.15585,0,84.15585,0
0,7,30.09121,1,1,0,1,0,30.09121,0,30.09121,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,3,40.52708,0,2,1,1,0,40.52708,0,40.52708,0
0,7,62.0,1,3,0,1,0,62.0,0,62.0,0
0,8,62.0,2,4,0,1,0,62.0,0,62.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,3,21.0,1,1,0,1,0,21.0,0,21.0,0
0,8,40.11784,1,7,1,0,0,40.11784,0,40.11784,0
0,6,49.174347,0,0,0,0,0,49.174347,0,49.174347,0
0,3,65.73848,1,2,1,1,0,65.73848,0,65.73848,0
0,6,26.33115,1,5,0,0,0,26.33115,0,26.33115,0
0,5,18.305006,0,1,0,1,0,18.305006,0,18.305006,0
0,6,52.61727,0,1,0,1,0,52.61727,0,52.61727,0
0,2,20.668402,1,0,0,0,0,20.668402,0,20.668402,0
0,4,56.519993,0,1,0,1,0,56.519993,0,56.519993,0
0,6,49.66679,0,0,0,0,0,49.66679,0,49.66679,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,4,33.89589,2,1,0,1,6,33.89589,0,33.89589,0
0,6,47.958096,1,1,0,1,0,47.958096,0,47.958096,0
0,6,54.0,2,1,0,1,0,54.0,0,54.0,0
0,3,38.0,0,1,0,1,0,38.0,0,38.0,0
0,2,40.0,0,1,0,1,0,40.0,0,40.0,0
0,2,40.0,1,0,0,0,0,40.0,0,40.0,0
0,5,26.638664,0,2,0,1,0,26.638664,0,26.638664,0
0,6,51.28991,0,1,0,1,2,51.28991,0,51.28991,0
0,6,39.198338,1,2,0,1,0,39.198338,0,39.198338,0
0,5,35.578785,0,0,0,0,0,35.578785,0,35.578785,0
0,3,30.0,1,1,0,0,0,30.0,0,30.0,0
0,5,59.15037,0,5,1,0,0,59.15037,0,59.15037,0
0,4,72.51173,0,1,0,0,0,72.51173,0,72.51173,0
0,6,70.61971,0,3,1,1,0,70.61971,0,70.61971,0
0,3,43.058987,0,1,0,1,0,43.058987,0,43.058987,0
0,5,71.235214,0,2,1,1,0,71.235214,0,71.235214,0
0,6,18.742731,0,0,0,0,0,18.742731,0,18.742731,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,48.0,1,6,1,0,0,48.0,0,48.0,0
0,2,38.648586,0,0,0,0,0,38.648586,0,38.648586,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
1,6,36.82596,1,10,1,0,0,36.82596,0,36.82596,0
0,6,48.157295,0,1,0,0,0,48.157295,0,48.157295,0
0,6,34.0,1,1,0,1,0,34.0,0,34.0,0
0,6,34.214027,0,0,0,0,0,34.214027,0,34.214027,0
0,6,31.0,1,1,0,1,0,31.0,0,31.0,0
0,6,70.86861,0,2,1,1,0,70.86861,0,70.86861,0
0,6,70.634476,0,3,1,1,0,70.634476,0,70.634476,0
0,6,45.683643,1,0,0,0,2,45.683643,0,45.683643,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,6,63.9747,0,1,0,1,0,63.9747,0,63.9747,0
0,5,35.13259,0,0,0,0,0,35.13259,0,35.13259,0
1,7,24.0,1,3,0,0,0,24.0,0,24.0,0
0,6,22.643114,1,2,0,0,0,22.643114,0,22.643114,0
0,6,17.559153,0,0,0,0,0,17.559153,0,17.559153,0
0,6,71.17137,0,4,1,1,0,71.17137,0,71.17137,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,4,65.79337,1,2,1,1,0,65.79337,0,65.79337,0
0,6,43.301125,0,9,1,1,0,43.301125,0,43.301125,0
0,6,33.1299,0,0,0,0,0,33.1299,0,33.1299,0
0,3,34.581463,0,1,0,1,0,34.581463,0,34.581463,0
0,6,36.726177,0,1,0,1,0,36.726177,0,36.726177,0
0,6,34.0,1,0,0,0,0,34.0,0,34.0,0
0,5,73.0,0,2,1,1,0,73.0,0,73.0,0
0,6,36.16934,0,0,0,0,0,36.16934,0,36.16934,0
0,3,48.923054,1,6,1,0,0,48.923054,0,48.923054,0
0,5,36.0,1,0,0,0,0,36.0,0,36.0,0
0,7,43.31717,0,2,1,1,0,43.31717,0,43.31717,0
0,2,49.509804,1,1,0,1,0,49.509804,0,49.509804,0
0,6,25.308664,1,3,0,0,0,25.308664,0,25.308664,0
0,3,29.267197,0,0,0,0,0,29.267197,0,29.267197,0
0,7,62.0,1,2,0,1,0,62.0,0,62.0,0
0,2,46.58117,0,1,0,1,0,46.58117,0,46.58117,0
0,6,55.14551,0,1,0,1,0,55.14551,0,55.14551,0
0,5,38.03295,0,1,0,1,3,38.03295,0,38.03295,0
0,3,53.73757,0,1,0,1,0,53.73757,0,53.73757,0
0,6,69.19013,0,2,1,1,0,69.19013,0,69.19013,0
0,6,33.0,0,1,0,1,0,33.0,0,33.0,0
1,7,24.0,1,3,0,0,0,24.0,0,24.0,0
0,3,30.0,1,1,0,0,0,30.0,0,30.0,0
0,3,19.144125,1,0,0,0,0,19.144125,0,19.144125,0
0,6,47.374733,1,6,1,0,0,47.374733,0,47.374733,0
0,6,54.784657,0,1,0,1,0,54.784657,0,54.784657,0
0,6,22.0,1,2,0,0,0,22.0,0,22.0,0
0,6,35.843376,0,0,0,0,0,35.843376,0,35.843376,0
0,3,34.0,2,1,0,0,0,34.0,0,34.0,0
0,7,85.169685,0,2,1,1,0,85.169685,0,85.169685,0
0,5,73.0,0,2,1,1,0,73.0,0,73.0,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,2,28.824272,0,1,0,1,0,28.824272,0,28.824272,0
0,2,28.0,1,2,1,1,0,28.0,0,28.0,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,3,43.0,0,0,0,0,0,43.0,0,43.0,0
0,3,48.990845,0,2,1,1,0,48.990845,0,48.990845,0
0,7,60.961445,1,6,1,0,0,60.961445,0,60.961445,0
0,3,32.854347,0,1,0,1,0,32.854347,0,32.854347,0
0,6,49.75842,0,0,0,0,0,49.75842,0,49.75842,0
0,5,18.15079,0,0,0,0,0,18.15079,0,18.15079,0
0,6,68.40933,0,2,1,1,0,68.40933,0,68.40933,0
0,3,40.724335,0,2,1,1,0,40.724335,0,40.724335,0
0,2,65.916214,0,2,1,1,0,65.916214,0,65.916214,0
0,6,64.8086,1,2,1,1,0,64.8086,0,64.8086,0
0,6,49.350815,0,0,0,0,0,49.350815,0,49.350815,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,6,45.11972,1,0,0,0,0,45.11972,0,45.11972,0
0,6,54.580036,1,1,0,1,0,54.580036,0,54.580036,0
0,5,28.603062,0,2,1,1,0,28.603062,0,28.603062,0
0,4,50.665703,1,2,1,1,0,50.665703,0,50.665703,0
0,6,51.598072,0,1,0,1,1,51.598072,0,51.598072,0
0,6,50.64266,0,1,0,1,0,50.64266,0,50.64266,0
1,6,24.0,1,4,0,1,0,24.0,0,24.0,0
0,6,29.511963,0,10,1,1,0,29.511963,0,29.511963,0
0,2,40.0,1,2,1,1,0,40.0,0,40.0,0
0,3,25.428099,0,0,0,0,0,25.428099,0,25.428099,0
0,6,54.0,0,1,0,1,0,54.0,0,54.0,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,6,33.590134,1,1,0,1,0,33.590134,0,33.590134,0
0,6,27.314426,0,3,0,1,0,27.314426,0,27.314426,0
0,7,33.0,0,0,0,0,0,33.0,0,33.0,0
0,5,43.0,0,0,0,0,0,43.0,0,43.0,0
0,3,34.0,0,1,0,1,0,34.0,1,34.0,0
0,6,39.00411,1,2,0,1,0,39.00411,0,39.00411,0
0,6,42.391308,1,6,1,0,1,42.391308,0,42.391308,0
0,7,42.814426,1,6,1,0,0,42.814426,0,42.814426,0
0,5,58.723206,0,4,1,0,0,58.723206,0,58.723206,0
0,2,34.666378,0,0,0,0,0,34.666378,0,34.666378,0
0,4,55.0,0,1,0,1,0,55.0,0,55.0,0
1,6,44.32454,1,6,1,1,0,44.32454,0,44.32454,0
0,5,70.88554,0,4,1,1,0,70.88554,0,70.88554,0
0,4,62.77559,0,1,0,1,0,62.77559,0,62.77559,0
0,6,32.400707,0,1,0,1,0,32.400707,0,32.400707,0
0,3,42.868668,2,0,0,0,0,42.868668,0,42.868668,0
0,3,41.0,0,1,0,1,0,41.0,0,41.0,0
0,6,62.858894,0,9,1,0,0,62.858894,0,62.858894,0
0,2,31.133934,0,2,1,1,0,31.133934,0,31.133934,0
0,6,34.0,1,0,0,0,0,34.0,0,34.0,0
0,6,51.906143,0,1,0,1,0,51.906143,0,51.906143,0
0,6,33.575512,0,0,0,0,0,33.575512,0,33.575512,0
0,2,40.759583,1,2,1,1,0,40.759583,0,40.759583,0
0,5,36.0,0,0,0,0,0,36.0,0,36.0,0
0,6,27.95387,0,2,0,1,0,27.95387,0,27.95387,0
0,3,53.304623,0,1,0,1,0,53.304623,0,53.304623,0
0,2,38.889965,0,0,0,0,0,38.889965,1,38.889965,0
0,3,30.313372,1,0,0,0,0,30.313372,0,30.313372,0
0,3,38.884403,0,1,0,1,3,38.884403,0,38.884403,0
0,2,34.0,0,1,0,1,0,34.0,1,34.0,1
0,7,42.386585,0,2,0,0,0,42.386585,0,42.386585,0
